MAE: 0.9314593681
RMSE: 1.1053740640
RAE: 0.8504908941
RRSE: 0.8176621919
predictive R^2: 0.3314285399
perword likelihood1: -8.0833823111
perword likelihood2: -8.2722145854
4.1664895151	5.0000000000
4.0461160147	5.0000000000
4.2659354979	5.0000000000
3.4386655752	3.0000000000
2.6884163906	1.0000000000
4.1348454905	5.0000000000
4.1556613152	5.0000000000
2.8569586778	1.0000000000
3.3208273298	4.0000000000
4.0743229451	5.0000000000
4.0370342728	5.0000000000
4.1616353016	5.0000000000
4.2695577554	2.0000000000
2.9397415659	1.0000000000
4.1976977755	5.0000000000
4.0521797019	5.0000000000
3.3025611162	4.0000000000
3.8966474960	4.0000000000
2.9148139928	5.0000000000
3.7555368848	5.0000000000
4.2458659738	5.0000000000
4.2527074461	2.0000000000
2.4454789759	2.0000000000
3.7163764779	5.0000000000
3.3617279228	5.0000000000
3.8244300263	4.0000000000
4.2695479199	4.0000000000
4.2381964244	4.0000000000
4.2695659258	5.0000000000
4.2695570150	5.0000000000
3.1436591053	4.0000000000
4.0540306098	4.0000000000
3.3557670253	5.0000000000
4.2501692081	5.0000000000
3.7845638841	5.0000000000
3.2261945665	3.0000000000
2.4454741082	3.0000000000
4.2695338148	5.0000000000
4.1773616561	5.0000000000
2.9746263599	2.0000000000
4.2343682499	2.0000000000
4.2651151803	5.0000000000
3.3459033828	5.0000000000
3.8608577524	5.0000000000
2.4455381284	1.0000000000
4.2632571203	4.0000000000
3.9750338140	5.0000000000
4.2695218150	5.0000000000
3.1821510764	4.0000000000
4.2656173491	4.0000000000
4.1954868812	5.0000000000
4.1552524711	5.0000000000
4.2665479416	5.0000000000
3.2876229517	4.0000000000
4.2656160980	4.0000000000
4.0044953062	5.0000000000
4.0635891072	5.0000000000
4.2655089312	5.0000000000
2.8792071383	3.0000000000
3.2838586742	3.0000000000
3.9659705383	5.0000000000
4.2642405607	5.0000000000
3.9980123104	3.0000000000
3.2273162154	3.0000000000
4.1507732012	5.0000000000
4.2646944906	5.0000000000
3.6720265640	5.0000000000
4.2695520459	2.0000000000
2.9711115756	2.0000000000
4.2695723266	5.0000000000
4.2695655357	5.0000000000
2.7210639204	2.0000000000
2.9286008506	2.0000000000
4.2207687006	5.0000000000
4.0555361180	5.0000000000
4.1712493351	5.0000000000
2.4454674054	1.0000000000
2.6678227341	1.0000000000
4.1587535516	5.0000000000
4.2507687436	5.0000000000
4.2695684101	5.0000000000
4.1766080985	4.0000000000
2.7481691301	4.0000000000
4.2226632587	5.0000000000
4.1780751182	5.0000000000
3.1618741924	4.0000000000
4.2641428348	4.0000000000
4.2695695778	5.0000000000
4.1876458535	5.0000000000
4.2317340533	5.0000000000
3.8524843010	4.0000000000
4.2459438041	4.0000000000
4.2458867454	5.0000000000
3.2447306749	5.0000000000
3.1901054565	4.0000000000
3.2987768418	4.0000000000
4.2414612417	5.0000000000
4.2339865510	5.0000000000
3.8099089616	5.0000000000
