MAE: 0.1506076573
RMSE: 0.1817993450
RAE: 1.0173607119
RRSE: 1.0039251211
predictive R^2: -0.0078656487
perword likelihood1: -8.5673220074
perword likelihood2: -8.5643578462
0.5007046621	0.1000000000
0.4544734200	0.1000000000
0.4676410764	0.1000000000
0.3919067872	0.1000000000
0.6383454689	0.1000000000
0.4809028581	0.1000000000
0.5660840605	0.1000000000
0.6007492150	0.1000000000
0.4737682394	0.2000000000
0.4831979029	0.2000000000
0.5018298405	0.2000000000
0.5100195467	0.2000000000
0.4623685712	0.2000000000
0.4455514529	0.2000000000
0.4626807015	0.2000000000
0.4518671147	0.2000000000
0.5051580754	0.2000000000
0.5537123342	0.2000000000
0.5040643891	0.2000000000
0.4354009279	0.2000000000
0.5141283654	0.2000000000
0.4173126761	0.2000000000
0.4871775227	0.2000000000
0.5536615899	0.2000000000
0.5703977325	0.2000000000
0.5578722222	0.2000000000
0.5164546146	0.2000000000
0.5044381461	0.2000000000
0.6156049543	0.2000000000
0.5227175659	0.2000000000
0.5227175659	0.2000000000
0.5402274008	0.2000000000
0.6019240329	0.2000000000
0.5721778231	0.2000000000
0.5319443045	0.2000000000
0.5312651934	0.2000000000
0.5217379501	0.2000000000
0.5438620592	0.2000000000
0.5940873868	0.2000000000
0.5620964118	0.2000000000
0.5238213569	0.2000000000
0.4657663653	0.3000000000
0.4605785086	0.3000000000
0.5318892202	0.3000000000
0.4140117872	0.3000000000
0.5379690558	0.3000000000
0.4043793256	0.3000000000
0.4818377016	0.3000000000
0.4705917093	0.3000000000
0.4229602453	0.3000000000
0.4689878161	0.3000000000
0.5319820969	0.3000000000
0.4766036202	0.3000000000
0.4134107057	0.3000000000
0.4593776204	0.3000000000
0.4791291835	0.3000000000
0.4553340787	0.3000000000
0.4318350953	0.3000000000
0.4858540364	0.3000000000
0.4670901157	0.3000000000
0.4662058639	0.3000000000
0.4672335675	0.3000000000
0.4755478882	0.3000000000
0.4806327623	0.3000000000
0.4344061261	0.3000000000
0.4425491945	0.3000000000
0.5386507460	0.3000000000
0.5068286785	0.3000000000
0.4700614601	0.3000000000
0.4614285732	0.3000000000
0.4782488336	0.3000000000
0.4974776322	0.3000000000
0.4782488336	0.3000000000
0.4738773448	0.3000000000
0.4404417567	0.3000000000
0.4528122874	0.3000000000
0.4853142440	0.3000000000
0.4691549491	0.3000000000
0.5351121055	0.3000000000
0.4110904290	0.3000000000
0.4590624424	0.3000000000
0.5163096198	0.3000000000
0.5199486480	0.3000000000
0.4368599857	0.3000000000
0.5030874971	0.3000000000
0.4500474017	0.3000000000
0.5127788131	0.3000000000
0.4608130943	0.3000000000
0.4327677517	0.3000000000
0.4574781840	0.3000000000
0.4916803633	0.3000000000
0.4494772063	0.3000000000
0.4403257672	0.3000000000
0.4367863511	0.3000000000
0.4699053932	0.3000000000
0.4367863511	0.3000000000
0.5058028356	0.3000000000
0.4575253663	0.3000000000
0.5926051713	0.3000000000
0.5964261525	0.3000000000
0.6272333416	0.3000000000
0.5714104094	0.3000000000
0.5546956206	0.3000000000
0.5738756293	0.3000000000
0.5408162915	0.3000000000
0.5617816091	0.3000000000
0.5295997081	0.3000000000
0.5378382824	0.3000000000
0.4974149268	0.3000000000
0.5703198824	0.3000000000
0.5766768602	0.3000000000
0.5583735427	0.3000000000
0.5583735427	0.3000000000
0.5267669258	0.3000000000
0.5897425242	0.3000000000
0.5027808339	0.3000000000
0.5586199791	0.3000000000
0.5790907069	0.3000000000
0.5667187472	0.3000000000
0.5549698573	0.3000000000
0.5504147795	0.3000000000
0.6268929946	0.3000000000
0.6435005401	0.3000000000
0.5306496859	0.3000000000
0.5695051322	0.3000000000
0.5483392139	0.3000000000
0.5373490506	0.3000000000
0.5498368489	0.3000000000
0.5565105943	0.3000000000
0.5113717965	0.3000000000
0.5499920725	0.3000000000
0.5110523427	0.3000000000
0.6033734997	0.3000000000
0.5172211814	0.3000000000
0.5905876014	0.3000000000
0.5658467147	0.3000000000
0.5641366527	0.3000000000
0.4719376637	0.4000000000
0.5222681627	0.4000000000
0.4990725325	0.4000000000
0.5019532511	0.4000000000
0.4623209102	0.4000000000
0.4331029436	0.4000000000
0.5125852986	0.4000000000
0.5577272669	0.4000000000
0.4929313630	0.4000000000
0.4946763113	0.4000000000
0.4281565856	0.4000000000
0.4920356270	0.4000000000
0.4947913379	0.4000000000
0.5313287237	0.4000000000
0.4597771941	0.4000000000
0.4121021656	0.4000000000
0.4377282357	0.4000000000
0.4714183961	0.4000000000
0.4601745409	0.4000000000
0.4667673938	0.4000000000
0.4642984055	0.4000000000
0.5089124686	0.4000000000
0.5435588878	0.4000000000
0.4793321557	0.4000000000
0.4262311088	0.4000000000
0.4514867588	0.4000000000
0.4991842028	0.4000000000
0.5068374974	0.4000000000
0.4268712422	0.4000000000
0.4224309706	0.4000000000
0.5002961495	0.4000000000
0.4868219946	0.4000000000
0.4251139848	0.4000000000
0.5133522591	0.4000000000
0.4757435320	0.4000000000
0.5019589080	0.4000000000
0.4027618743	0.4000000000
0.5256180433	0.4000000000
0.4929874955	0.4000000000
0.5206080903	0.4000000000
0.4958976097	0.4000000000
0.4800110526	0.4000000000
0.4564837089	0.4000000000
0.5322691696	0.4000000000
0.5373720517	0.4000000000
0.4724115640	0.4000000000
0.4511637014	0.4000000000
0.4669583367	0.4000000000
0.4695679907	0.4000000000
0.5292366901	0.4000000000
0.4400203209	0.4000000000
0.5258593461	0.4000000000
0.4443957428	0.4000000000
0.4792078688	0.4000000000
0.4347176803	0.4000000000
0.4511402266	0.4000000000
0.4902266483	0.4000000000
0.4682730809	0.4000000000
0.4086334535	0.4000000000
0.5037742809	0.4000000000
0.5512270191	0.4000000000
0.4258704555	0.4000000000
0.4483714627	0.4000000000
0.4540180470	0.4000000000
0.4540180470	0.4000000000
0.4638396750	0.4000000000
0.4960938252	0.4000000000
0.5484609969	0.4000000000
0.5098458576	0.4000000000
0.5234040277	0.4000000000
0.4781429281	0.4000000000
0.4699507314	0.4000000000
0.4663710836	0.4000000000
0.5135895751	0.4000000000
0.4406113204	0.4000000000
0.3846559238	0.4000000000
0.4977996816	0.4000000000
0.4554426872	0.4000000000
0.4015861867	0.4000000000
0.4463689297	0.4000000000
0.4811118698	0.4000000000
0.4833600358	0.4000000000
0.4700973683	0.4000000000
0.4325694384	0.4000000000
0.4287601062	0.4000000000
0.4437709971	0.4000000000
0.4234376269	0.4000000000
0.5435936431	0.4000000000
0.4885002377	0.4000000000
0.5618353251	0.4000000000
0.5557207913	0.4000000000
0.5762943093	0.4000000000
0.5871462296	0.4000000000
0.5610542970	0.4000000000
0.6306391791	0.4000000000
0.6150434664	0.4000000000
0.5462310044	0.4000000000
0.5948309738	0.4000000000
0.5745314608	0.4000000000
0.6181630172	0.4000000000
0.5958242031	0.4000000000
0.6039814266	0.4000000000
0.5417082543	0.4000000000
0.5194204459	0.4000000000
0.5646472600	0.4000000000
0.5568089621	0.4000000000
0.5854498934	0.4000000000
0.5673770486	0.4000000000
0.5927639830	0.4000000000
0.5524792813	0.4000000000
0.5202469794	0.4000000000
0.5583620124	0.4000000000
0.6040892682	0.4000000000
0.5575184357	0.4000000000
0.6030631708	0.4000000000
0.5428907639	0.4000000000
0.5831787566	0.4000000000
0.5314626815	0.4000000000
0.5124100784	0.4000000000
0.5903326900	0.4000000000
0.5520854670	0.4000000000
0.5410526056	0.4000000000
0.5531944011	0.4000000000
0.5226100760	0.4000000000
0.5708640779	0.4000000000
0.4835853650	0.4000000000
0.5568836113	0.4000000000
0.5686497925	0.4000000000
0.5856884146	0.4000000000
0.5320342669	0.4000000000
0.6822915007	0.4000000000
0.5897611264	0.4000000000
0.5480966978	0.4000000000
0.5370834761	0.4000000000
0.5477503225	0.4000000000
0.5537652590	0.4000000000
0.5509464550	0.4000000000
0.5695385950	0.4000000000
0.5640512981	0.4000000000
0.6277269166	0.4000000000
0.5875138768	0.4000000000
0.5704097425	0.4000000000
0.6216695629	0.4000000000
0.5653905618	0.4000000000
0.5533150495	0.4000000000
0.5175037269	0.4000000000
0.5176489748	0.4000000000
0.5527441339	0.4000000000
0.5956902553	0.4000000000
0.4221534765	0.4000000000
0.4555165579	0.5000000000
0.4878151570	0.5000000000
0.5142585673	0.5000000000
0.4722617127	0.5000000000
0.4717453502	0.5000000000
0.4577039681	0.5000000000
0.5288256535	0.5000000000
0.5046053124	0.5000000000
0.5184897463	0.5000000000
0.5156466847	0.5000000000
0.5087409555	0.5000000000
0.4440425901	0.5000000000
0.4329159333	0.5000000000
0.4500526094	0.5000000000
0.4850074227	0.5000000000
0.4615873083	0.5000000000
0.4615873083	0.5000000000
0.5115080868	0.5000000000
0.5297668909	0.5000000000
0.5297668909	0.5000000000
0.4759259382	0.5000000000
0.4913167243	0.5000000000
0.4861047145	0.5000000000
0.5274731610	0.5000000000
0.4450074253	0.5000000000
0.4564507570	0.5000000000
0.4581303269	0.5000000000
0.4613891530	0.5000000000
0.5249787119	0.5000000000
0.4465729236	0.5000000000
0.4465729236	0.5000000000
0.4138188169	0.5000000000
0.4708664044	0.5000000000
0.4653099768	0.5000000000
0.4291796298	0.5000000000
0.4826201100	0.5000000000
0.5170632879	0.5000000000
0.4613631508	0.5000000000
0.4709266198	0.5000000000
0.5198434665	0.5000000000
0.5160432729	0.5000000000
0.3921770046	0.5000000000
0.4959018626	0.5000000000
0.4847667416	0.5000000000
0.4976174774	0.5000000000
0.4717570689	0.5000000000
0.4670076816	0.5000000000
0.5054654532	0.5000000000
0.4726472821	0.5000000000
0.4438672556	0.5000000000
0.5261267528	0.5000000000
0.4881284712	0.5000000000
0.4881284712	0.5000000000
0.4257311313	0.5000000000
0.4114930208	0.5000000000
0.5481239597	0.5000000000
0.4330273830	0.5000000000
0.4711829843	0.5000000000
0.4685062387	0.5000000000
0.4334842733	0.5000000000
0.5086710658	0.5000000000
0.4388818397	0.5000000000
0.4462058497	0.5000000000
0.5463181731	0.5000000000
0.5294734820	0.5000000000
0.5280431303	0.5000000000
0.5206069673	0.5000000000
0.4883273073	0.5000000000
0.4603795717	0.5000000000
0.5404911544	0.5000000000
0.4656726253	0.5000000000
0.4216580716	0.5000000000
0.4585262704	0.5000000000
0.5147718975	0.5000000000
0.4887388800	0.5000000000
0.4173115315	0.5000000000
0.4646501869	0.5000000000
0.5850379314	0.5000000000
0.4662160817	0.5000000000
0.5096670483	0.5000000000
0.5020967838	0.5000000000
0.4513820153	0.5000000000
0.5054155458	0.5000000000
0.4467462717	0.5000000000
0.4318885424	0.5000000000
0.4760778122	0.5000000000
0.3865894629	0.5000000000
0.4962203887	0.5000000000
0.4872375062	0.5000000000
0.5003442613	0.5000000000
0.5633782182	0.5000000000
0.6090100873	0.5000000000
