-2786098.2114961119	  inf
-1976611.2915333600	2.90545e-01
-1918502.3493004122	2.93983e-02
-1882025.2289883250	1.90133e-02
-1861704.4508935590	1.07973e-02
-1850083.6942759943	6.24200e-03
-1843160.8809642575	3.74189e-03
-1838860.5536915874	2.33313e-03
-1836034.2045675206	1.53701e-03
-1834037.7993516580	1.08735e-03
-1832635.5789004979	7.64554e-04
-1831603.7478315088	5.63031e-04
-1830792.4035867548	4.42969e-04
-1830135.4686177138	3.58825e-04
-1829647.5217227521	2.66618e-04
-1829259.7388564807	2.11944e-04
-1828916.2269318239	1.87787e-04
-1828632.6848660619	1.55033e-04
-1828400.7511757808	1.26834e-04
-1828177.2266615606	1.22251e-04
-1827945.3679619257	1.26825e-04
-1827769.0276120719	9.64692e-05
